2024-06-07 15:08:43	Autoreload is disabled because the development mode is off.
2024-06-07 15:08:44	Application started in 0.936 seconds.
2024-06-07 15:08:44	Responding at http://127.0.0.1:8888
2024-06-07 15:52:17	Autoreload is disabled because the development mode is off.
2024-06-07 15:52:18	Application started in 1.602 seconds.
2024-06-07 15:52:19	Responding at http://127.0.0.1:8888
2024-06-07 15:52:26	----------------- NEW EXECUTION-------------------
2024-06-07 15:58:33	MonitorLipSyncStart	furhatos.event.monitors.MonitorLipSyncStart MonitorLipSyncStart{action=cc2f0c50-b3c3-4a6e-b4ca-c7fbc57306f9, event_name=furhatos.event.monitors.MonitorLipSyncStart, event_sessionId=, event_id=9d8b18dc-57a0-4c62-a774-197f9505b63f, event_time=2024-06-07 15:58:33.051}
2024-06-07 15:58:33	MonitorSpeechStart	<prosody rate="1.0">Ok, when you press the button I will receive the first question, and show on the screen. Whenever you want.</prosody>	5763
2024-06-07 15:58:33	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=468b06a8-e7c7-44ca-a13e-44b93b5b7503, action=cc2f0c50-b3c3-4a6e-b4ca-c7fbc57306f9, event_name=furhatos.event.monitors.MonitorSpeechWord, position=0, word=Ok, event_time=2024-06-07 15:58:33.277}
2024-06-07 15:58:33	MonitorSpeechProminence	furhatos.event.monitors.MonitorSpeechProminence MonitorSpeechProminence{action=cc2f0c50-b3c3-4a6e-b4ca-c7fbc57306f9, event_name=furhatos.event.monitors.MonitorSpeechProminence, event_sessionId=, event_id=684832a4-f7bd-4f06-bedc-9c5d5fbe54e7, event_time=2024-06-07 15:58:33.542}
2024-06-07 15:58:33	ActionGesture	BrowRaise
2024-06-07 15:58:33	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=4a001636-b433-4fef-bf62-4e001b9d4c07, action=1a85a0b8-94f4-4bc7-a589-601ac3ac9d0d, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:58:33.553}
2024-06-07 15:58:34	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=86c091fd-56d5-4c39-b1b8-557e0fbaf706, action=cc2f0c50-b3c3-4a6e-b4ca-c7fbc57306f9, event_name=furhatos.event.monitors.MonitorSpeechWord, position=1, word=when, event_time=2024-06-07 15:58:34.043}
2024-06-07 15:58:34	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=7dc69ee9-3baf-4ff8-ad98-c638a6a08e2c, action=cc2f0c50-b3c3-4a6e-b4ca-c7fbc57306f9, event_name=furhatos.event.monitors.MonitorSpeechWord, position=2, word=you, event_time=2024-06-07 15:58:34.167}
2024-06-07 15:58:34	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=b417f818-25c8-4301-a103-4818b5c3f147, action=cc2f0c50-b3c3-4a6e-b4ca-c7fbc57306f9, event_name=furhatos.event.monitors.MonitorSpeechWord, position=3, word=press, event_time=2024-06-07 15:58:34.245}
2024-06-07 15:58:34	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=5357b968-2d0b-43a2-a9c7-1d6ac476ea1a, action=cc2f0c50-b3c3-4a6e-b4ca-c7fbc57306f9, event_name=furhatos.event.monitors.MonitorSpeechWord, position=4, word=the, event_time=2024-06-07 15:58:34.526}
2024-06-07 15:58:34	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=a290e334-f8f4-458b-9b69-8204e6a6328c, action=1a85a0b8-94f4-4bc7-a589-601ac3ac9d0d, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:58:34.557}
2024-06-07 15:58:34	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=ee6a0556-ef64-46ae-a538-02a5a87cab6b, action=cc2f0c50-b3c3-4a6e-b4ca-c7fbc57306f9, event_name=furhatos.event.monitors.MonitorSpeechWord, position=5, word=button, event_time=2024-06-07 15:58:34.605}
2024-06-07 15:58:34	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=fdd7f691-a950-4f9d-a7e8-de9c4752f68a, action=cc2f0c50-b3c3-4a6e-b4ca-c7fbc57306f9, event_name=furhatos.event.monitors.MonitorSpeechWord, position=6, word=I, event_time=2024-06-07 15:58:34.885}
2024-06-07 15:58:34	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=eaa6822a-7d34-49fd-8268-96f72dcb0420, action=cc2f0c50-b3c3-4a6e-b4ca-c7fbc57306f9, event_name=furhatos.event.monitors.MonitorSpeechWord, position=7, word=will, event_time=2024-06-07 15:58:34.978}
2024-06-07 15:58:35	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=637218b5-2564-493a-a55a-d796e1b2ba12, action=cc2f0c50-b3c3-4a6e-b4ca-c7fbc57306f9, event_name=furhatos.event.monitors.MonitorSpeechWord, position=8, word=receive, event_time=2024-06-07 15:58:35.151}
2024-06-07 15:58:35	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=2ea02618-d396-4602-8f8d-ed6e92886b38, action=cc2f0c50-b3c3-4a6e-b4ca-c7fbc57306f9, event_name=furhatos.event.monitors.MonitorSpeechWord, position=9, word=the, event_time=2024-06-07 15:58:35.507}
2024-06-07 15:58:35	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=4b7be984-90fe-4668-8326-a2d3d3160eb5, action=cc2f0c50-b3c3-4a6e-b4ca-c7fbc57306f9, event_name=furhatos.event.monitors.MonitorSpeechWord, position=10, word=first, event_time=2024-06-07 15:58:35.585}
2024-06-07 15:58:35	MonitorSpeechProminence	furhatos.event.monitors.MonitorSpeechProminence MonitorSpeechProminence{action=cc2f0c50-b3c3-4a6e-b4ca-c7fbc57306f9, event_name=furhatos.event.monitors.MonitorSpeechProminence, event_sessionId=, event_id=589e5327-86c5-48cc-931e-f87a30536af8, event_time=2024-06-07 15:58:35.692}
2024-06-07 15:58:35	ActionGesture	BrowRaise
2024-06-07 15:58:35	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=5a2e8b68-2f0b-4346-8759-65ce80f2a28b, action=b3111039-4a4a-4b47-9443-5d0530d8e638, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:58:35.701}
2024-06-07 15:58:35	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=4727af7c-c1ef-46fe-94ac-5ebe6b0fc766, action=cc2f0c50-b3c3-4a6e-b4ca-c7fbc57306f9, event_name=furhatos.event.monitors.MonitorSpeechWord, position=11, word=question, event_time=2024-06-07 15:58:35.91}
2024-06-07 15:58:36	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=fb27ba25-30f2-4c5b-aa13-8d5be6e0edd8, action=cc2f0c50-b3c3-4a6e-b4ca-c7fbc57306f9, event_name=furhatos.event.monitors.MonitorSpeechWord, position=12, word=and, event_time=2024-06-07 15:58:36.671}
2024-06-07 15:58:36	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=82e01e86-049d-470b-b4f5-f031d8d33c9c, action=b3111039-4a4a-4b47-9443-5d0530d8e638, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:58:36.702}
2024-06-07 15:58:36	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=457b4a1a-3ada-4ecd-9b43-36884344b5c5, action=cc2f0c50-b3c3-4a6e-b4ca-c7fbc57306f9, event_name=furhatos.event.monitors.MonitorSpeechWord, position=13, word=show, event_time=2024-06-07 15:58:36.813}
2024-06-07 15:58:37	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=5ac6cd12-9b44-4dda-9f06-9c8f5803487c, action=f7cd0a39-1f33-47eb-84c8-809bc36f1d10, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:58:37.03}
2024-06-07 15:58:37	MonitorSpeechProminence	furhatos.event.monitors.MonitorSpeechProminence MonitorSpeechProminence{action=cc2f0c50-b3c3-4a6e-b4ca-c7fbc57306f9, event_name=furhatos.event.monitors.MonitorSpeechProminence, event_sessionId=, event_id=e14496e2-1c44-44c8-a58f-2b847c7dd5cf, event_time=2024-06-07 15:58:37.076}
2024-06-07 15:58:37	ActionGesture	BrowRaise
2024-06-07 15:58:37	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=e290dd9e-bbba-41f8-884f-d48e7bb6f360, action=cc2f0c50-b3c3-4a6e-b4ca-c7fbc57306f9, event_name=furhatos.event.monitors.MonitorSpeechWord, position=14, word=on, event_time=2024-06-07 15:58:37.076}
2024-06-07 15:58:37	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=96a63b98-45e3-4441-aa24-79fcfceb4256, action=66d7b56a-20b3-4595-ba6e-64fe4898a735, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:58:37.084}
2024-06-07 15:58:37	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=4a891665-87f3-4f4b-b3e3-91e8e2bdd63e, action=cc2f0c50-b3c3-4a6e-b4ca-c7fbc57306f9, event_name=furhatos.event.monitors.MonitorSpeechWord, position=15, word=the, event_time=2024-06-07 15:58:37.232}
2024-06-07 15:58:37	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=30b0ef06-2607-4441-b74e-46d0ed9c3b4d, action=cc2f0c50-b3c3-4a6e-b4ca-c7fbc57306f9, event_name=furhatos.event.monitors.MonitorSpeechWord, position=16, word=screen, event_time=2024-06-07 15:58:37.31}
2024-06-07 15:58:37	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=fece905d-f9ed-4dab-831b-ca26d01ab071, action=f7cd0a39-1f33-47eb-84c8-809bc36f1d10, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:58:37.434}
2024-06-07 15:58:38	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=6bea6116-562c-4a34-a5ea-595539e4996c, action=66d7b56a-20b3-4595-ba6e-64fe4898a735, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:58:38.087}
2024-06-07 15:58:38	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=ec8ddf9e-7d2f-4102-8dba-12153d64375b, action=cc2f0c50-b3c3-4a6e-b4ca-c7fbc57306f9, event_name=furhatos.event.monitors.MonitorSpeechWord, position=17, word=Whenever, event_time=2024-06-07 15:58:38.274}
2024-06-07 15:58:38	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=bbeca165-ea92-4d1a-bde4-189f3d76bcf2, action=cc2f0c50-b3c3-4a6e-b4ca-c7fbc57306f9, event_name=furhatos.event.monitors.MonitorSpeechWord, position=18, word=you, event_time=2024-06-07 15:58:38.601}
2024-06-07 15:58:38	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=f75049c7-23f2-4222-87a8-57218d4b3b01, action=cc2f0c50-b3c3-4a6e-b4ca-c7fbc57306f9, event_name=furhatos.event.monitors.MonitorSpeechWord, position=19, word=want, event_time=2024-06-07 15:58:38.741}
2024-06-07 15:58:38	MonitorSpeechProminence	furhatos.event.monitors.MonitorSpeechProminence MonitorSpeechProminence{action=cc2f0c50-b3c3-4a6e-b4ca-c7fbc57306f9, event_name=furhatos.event.monitors.MonitorSpeechProminence, event_sessionId=, event_id=282becd0-64e7-487a-99d2-12b46d70b2e1, event_time=2024-06-07 15:58:38.865}
2024-06-07 15:58:38	ActionGesture	BrowRaise
2024-06-07 15:58:38	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=f78972bf-3915-4860-9c7a-7cd98d8c74bc, action=64625acf-31fe-4a07-8c8f-cdb49a883a23, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:58:38.875}
2024-06-07 15:58:39	MonitorSpeechEnd	furhatos.event.monitors.MonitorSpeechEnd MonitorSpeechEnd{event_sessionId=, event_id=5e38ceea-55ae-4316-a5b3-1dc401da5e34, action=cc2f0c50-b3c3-4a6e-b4ca-c7fbc57306f9, event_name=furhatos.event.monitors.MonitorSpeechEnd, emptyQueue=true, event_time=2024-06-07 15:58:39.081}
2024-06-07 15:58:39	ActionListen	furhatos.event.actions.ActionListen ActionListen{interimResults=false, endSilTimeout=1000, event_sessionId=, event_id=59a759dd-cac3-4b66-a48f-49afdf16056b, event_name=furhatos.event.actions.ActionListen, noSpeechTimeout=20000, maxSpeechTimeout=15000, nbest=1, event_time=2024-06-07 15:58:39.089}
2024-06-07 15:58:39	ActionLogTelemetry	furhatos.event.actions.ActionLogTelemetry ActionLogTelemetry{telemetryEvents={provider=Google, language=English (United States), sessionID=12962dc9-02af-4762-99b2-e3e7e1d7004e, microphone=Default, category=ASR, userID=8cdb197703075523dd28343ea018ca90726af9cb9cf33368ba39e5a578c50ac5, systemTimestamp=2024-06-07T15:58:39.095+02:00}, event_name=furhatos.event.actions.ActionLogTelemetry, event_sessionId=, event_id=6f78874d-2efc-46e1-ab55-3aecf50f4c66, category=ASR, event_time=2024-06-07 15:58:39.094}
2024-06-07 15:58:39	MonitorLogTelemetry	furhatos.event.monitors.MonitorLogTelemetry MonitorLogTelemetry{event_name=furhatos.event.monitors.MonitorLogTelemetry, event_sessionId=, event_id=3a3512ff-3e73-46ca-bbaf-3c764b0bc013, success=true, event_time=2024-06-07 15:58:39.096}
2024-06-07 15:58:39	MonitorListenStart	furhatos.event.monitors.MonitorListenStart MonitorListenStart{action=59a759dd-cac3-4b66-a48f-49afdf16056b, event_name=furhatos.event.monitors.MonitorListenStart, event_sessionId=, sensor=, event_id=15f34b54-b5b8-47f6-b29f-58e106681086, event_time=2024-06-07 15:58:39.098}
2024-06-07 15:58:39	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=8d116b46-063d-43dd-9fdf-a979a8ceff3e, action=64625acf-31fe-4a07-8c8f-cdb49a883a23, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:58:39.877}
2024-06-07 15:58:40	SenseSpeechStart	furhatos.event.senses.SenseSpeechStart SenseSpeechStart{event_sessionId=, event_id=256997b6-11c9-44fe-8758-39bb3aec7f51, speakers=1, action=59a759dd-cac3-4b66-a48f-49afdf16056b, event_name=furhatos.event.senses.SenseSpeechStart, userId=virtual-user-0, event_time=2024-06-07 15:58:40.176}
2024-06-07 15:58:40	ActionGesture	Smile
2024-06-07 15:58:40	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=0d347bfa-1cc4-43ae-8305-bb8ba9a5de6d, action=a4624e16-f79b-4739-9d6b-ddb6adc8f4d0, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:58:40.187}
2024-06-07 15:58:40	GUIEvent	NEW_STAGE_REQUESTED	STAGE[1] [28] REQUESTED .. [ACCEPTED]	0.2	28	CONDITION1	ReviewInstructions
2024-06-07 15:58:40	SessionEvent	QUESTION_SET	NEW QUESTION TO ACTIVATE	1		CONDITION1	ReviewInstructions
2024-06-07 15:58:40	ActionLogExtended	furhatos.event.actions.ActionLogExtended ActionLogExtended{timeStamp=1717768720640, event_sessionId=, event_id=e4f81cbe-aa38-4a73-811f-288f1a5fb632, log=GenericRecord:548 - Could not convert class io.ktor.http.HttpStatusCode to JSON
, origin=SYSTEM, event_name=furhatos.event.actions.ActionLogExtended, source=furhatos.records.GenericRecord.toJsonValue(GenericRecord.java:548), type=WARN, event_time=2024-06-07 15:58:40.64}
2024-06-07 15:58:40	ActionListenStop	furhatos.event.actions.ActionListenStop ActionListenStop{action=59a759dd-cac3-4b66-a48f-49afdf16056b, event_name=furhatos.event.actions.ActionListenStop, event_sessionId=, event_id=db8f629b-831f-450c-adca-20c63e087bb6, event_time=2024-06-07 15:58:40.646}
2024-06-07 15:58:40	SenseSpeechEnd	furhatos.event.senses.SenseSpeechEnd SenseSpeechEnd{event_sessionId=, event_id=6c3bb6d9-0b4f-4164-9bd1-ccdbca3f5411, action=59a759dd-cac3-4b66-a48f-49afdf16056b, cancelled=false, event_name=furhatos.event.senses.SenseSpeechEnd, userId=virtual-user-0, event_time=2024-06-07 15:58:40.661}
2024-06-07 15:58:40	FlowEvent	NEW_FLOW_STATE	QuestionReflection	1		CONDITION1	QuestionReflection
2024-06-07 15:58:40	ActionLogExtended	furhatos.event.actions.ActionLogExtended ActionLogExtended{timeStamp=1717768720670, event_sessionId=, event_id=75ec6b74-bb46-4f07-8bea-cba22a52c22f, log=GenericRecord:548 - Could not convert class furhatos.flow.kotlin.State to JSON
, origin=SYSTEM, event_name=furhatos.event.actions.ActionLogExtended, source=furhatos.records.GenericRecord.toJsonValue(GenericRecord.java:548), type=WARN, event_time=2024-06-07 15:58:40.67}
2024-06-07 15:58:41	ActionSpeech	furhatos.event.actions.ActionSpeech ActionSpeech{monitorWords=true, displayText=Ok, ifSilent=false, event_sessionId=, yielding=false, event_id=b76eea8a-00a7-4ec8-a3bb-e6eaf6f01a18, abort=true, speech=true, asynchronous=false, event_name=furhatos.event.actions.ActionSpeech, startWord=0, text=<prosody rate="1.0">Ok</prosody>, event_time=2024-06-07 15:58:41.097}
2024-06-07 15:58:41	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=62e2d31f-0658-4ef0-b0ab-381cd2df9c7e, action=a4624e16-f79b-4739-9d6b-ddb6adc8f4d0, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:58:41.221}
2024-06-07 15:58:41	RequestRobotVersion	furhatos.event.requests.RequestRobotVersion RequestRobotVersion{event_name=furhatos.event.requests.RequestRobotVersion, event_sessionId=, event_id=433c436e-bf77-4a35-9033-24b75f58b8a4, event_time=2024-06-07 15:58:41.51}
2024-06-07 15:58:41	ResponseRobotVersion	furhatos.event.responses.ResponseRobotVersion ResponseRobotVersion{event_name=furhatos.event.responses.ResponseRobotVersion, event_sessionId=, event_id=b43294d0-db25-42fe-96de-adf35658415f, version=2, isSDK=true, event_time=2024-06-07 15:58:41.51}
2024-06-07 15:58:41	ActionLogTelemetry	furhatos.event.actions.ActionLogTelemetry ActionLogTelemetry{telemetryEvents={voice=Matthew, volume=-1, gender=MALE, provider=Amazon Polly, sessionID=12962dc9-02af-4762-99b2-e3e7e1d7004e, type=Text, languageCode=en-US, category=VOICE, userID=8cdb197703075523dd28343ea018ca90726af9cb9cf33368ba39e5a578c50ac5, systemTimestamp=2024-06-07T15:58:41.518+02:00}, event_name=furhatos.event.actions.ActionLogTelemetry, event_sessionId=, event_id=da7ceaee-a6bc-444a-9477-330ff7b3c551, category=VOICE, event_time=2024-06-07 15:58:41.513}
2024-06-07 15:58:41	ActionLipSync	furhatos.event.actions.ActionLipSync ActionLipSync{event_sessionId=, event_id=1e421196-2d93-4df6-9e3f-9e477117c472, action=b76eea8a-00a7-4ec8-a3bb-e6eaf6f01a18, phones=Transcription{phones=[Phone{name=EU, start=0.01, end=0.08, prominent=false, word=Ok}, Phone{name=G, start=0.08, end=0.19, prominent=false}, Phone{name=EI, start=0.19, end=0.62, prominent=true}, Phone{name=_s, start=0.62, end=0.67, prominent=false}]}, event_name=furhatos.event.actions.ActionLipSync, event_time=2024-06-07 15:58:41.519}
2024-06-07 15:58:41	MonitorLogTelemetry	furhatos.event.monitors.MonitorLogTelemetry MonitorLogTelemetry{event_name=furhatos.event.monitors.MonitorLogTelemetry, event_sessionId=, event_id=629b6baa-42a5-4cdb-b723-f033564e178e, success=true, event_time=2024-06-07 15:58:41.52}
2024-06-07 15:58:41	MonitorLipSyncStart	furhatos.event.monitors.MonitorLipSyncStart MonitorLipSyncStart{action=b76eea8a-00a7-4ec8-a3bb-e6eaf6f01a18, event_name=furhatos.event.monitors.MonitorLipSyncStart, event_sessionId=, event_id=eb731133-0d26-475f-a54d-fa781583a46d, event_time=2024-06-07 15:58:41.523}
2024-06-07 15:58:41	MonitorSpeechStart	<prosody rate="1.0">Ok</prosody>	618
2024-06-07 15:58:41	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=c0a01bc1-3cc8-40bb-8da2-cc584df79062, action=b76eea8a-00a7-4ec8-a3bb-e6eaf6f01a18, event_name=furhatos.event.monitors.MonitorSpeechWord, position=0, word=Ok, event_time=2024-06-07 15:58:41.749}
2024-06-07 15:58:41	MonitorSpeechProminence	furhatos.event.monitors.MonitorSpeechProminence MonitorSpeechProminence{action=b76eea8a-00a7-4ec8-a3bb-e6eaf6f01a18, event_name=furhatos.event.monitors.MonitorSpeechProminence, event_sessionId=, event_id=49f68752-e0ef-4373-8a5a-2fef1bbe9710, event_time=2024-06-07 15:58:41.938}
2024-06-07 15:58:41	ActionGesture	BrowRaise
2024-06-07 15:58:41	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=16e78a3d-d654-4984-a2b8-790ecad2134d, action=0879eb46-fe30-465a-b881-a2960939d3b2, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:58:41.947}
2024-06-07 15:58:42	MonitorSpeechEnd	furhatos.event.monitors.MonitorSpeechEnd MonitorSpeechEnd{event_sessionId=, event_id=1df67125-0d1c-4096-8828-f04f93265795, action=b76eea8a-00a7-4ec8-a3bb-e6eaf6f01a18, event_name=furhatos.event.monitors.MonitorSpeechEnd, emptyQueue=true, event_time=2024-06-07 15:58:42.404}
2024-06-07 15:58:42	ActionSpeech	furhatos.event.actions.ActionSpeech ActionSpeech{monitorWords=true, displayText=I think I am getting the question 1, ifSilent=false, event_sessionId=, yielding=false, event_id=f9193e3a-876a-4a9c-936d-336f3debd986, abort=true, speech=true, asynchronous=false, event_name=furhatos.event.actions.ActionSpeech, startWord=0, text=<prosody rate="1.0">I think I am getting the question 1</prosody>, event_time=2024-06-07 15:58:42.735}
2024-06-07 15:58:42	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=8d5d384f-b681-4e52-9a2a-edf06c7b6b2e, action=0879eb46-fe30-465a-b881-a2960939d3b2, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:58:42.952}
2024-06-07 15:58:43	RequestRobotVersion	furhatos.event.requests.RequestRobotVersion RequestRobotVersion{event_name=furhatos.event.requests.RequestRobotVersion, event_sessionId=, event_id=8d5655de-7bc6-4820-accb-180205dd2387, event_time=2024-06-07 15:58:43.209}
2024-06-07 15:58:43	ResponseRobotVersion	furhatos.event.responses.ResponseRobotVersion ResponseRobotVersion{event_name=furhatos.event.responses.ResponseRobotVersion, event_sessionId=, event_id=def15c23-3970-40b2-8e33-764da87e773e, version=2, isSDK=true, event_time=2024-06-07 15:58:43.209}
2024-06-07 15:58:43	ActionLogTelemetry	furhatos.event.actions.ActionLogTelemetry ActionLogTelemetry{telemetryEvents={voice=Matthew, volume=-1, gender=MALE, provider=Amazon Polly, type=Text, languageCode=en-US}, event_name=furhatos.event.actions.ActionLogTelemetry, event_sessionId=, event_id=5c1a8d51-b2a2-4dee-82e5-bc5bd9e348cd, category=VOICE, event_time=2024-06-07 15:58:43.211}
2024-06-07 15:58:43	ActionLipSync	furhatos.event.actions.ActionLipSync ActionLipSync{event_sessionId=, event_id=56ba18dd-993d-469d-aaf2-08befd3b6645, action=f9193e3a-876a-4a9c-936d-336f3debd986, phones=Transcription{phones=[Phone{name=AU, start=0.01, end=0.09, prominent=false, word=I}, Phone{name=DH, start=0.09, end=0.19, prominent=false, word=think}, Phone{name=J, start=0.19, end=0.22, prominent=false}, Phone{name=G, start=0.22, end=0.28, prominent=false}, Phone{name=G, start=0.28, end=0.34, prominent=false}, Phone{name=AU, start=0.34, end=0.45, prominent=true, word=I}, Phone{name=AU, start=0.45, end=0.48, prominent=false, word=am}, Phone{name=B, start=0.48, end=0.55, prominent=false}, Phone{name=G, start=0.55, end=0.65, prominent=false, word=getting}, Phone{name=EH, start=0.65, end=0.69, prominent=false}, Phone{name=D, start=0.69, end=0.73, prominent=false}, Phone{name=J, start=0.73, end=0.75, prominent=false}, Phone{name=G, start=0.75, end=0.82, prominent=false}, Phone{name=DH, start=0.82, end=0.85, prominent=false, word=the}, Phone{name=AX, start=0.85, end=0.89, prominent=false}, Phone{name=G, start=0.89, end=1.00, prominent=false, word=question}, Phone{name=W, start=1.00, end=1.05, prominent=false}, Phone{name=EH, start=1.05, end=1.11, prominent=false}, Phone{name=S, start=1.11, end=1.18, prominent=false}, Phone{name=JH, start=1.18, end=1.25, prominent=false}, Phone{name=AX, start=1.25, end=1.31, prominent=false}, Phone{name=D, start=1.31, end=1.35, prominent=false}, Phone{name=W, start=1.35, end=1.50, prominent=false, word=1}, Phone{name=EH, start=1.50, end=1.61, prominent=true}, Phone{name=D, start=1.61, end=1.80, prominent=false}, Phone{name=_s, start=1.80, end=1.85, prominent=false}]}, event_name=furhatos.event.actions.ActionLipSync, event_time=2024-06-07 15:58:43.218}
2024-06-07 15:58:43	MonitorLogTelemetry	furhatos.event.monitors.MonitorLogTelemetry MonitorLogTelemetry{event_name=furhatos.event.monitors.MonitorLogTelemetry, event_sessionId=, event_id=3900b731-9315-416a-8e4d-5a94677830b5, success=true, event_time=2024-06-07 15:58:43.219}
2024-06-07 15:58:43	MonitorLipSyncStart	furhatos.event.monitors.MonitorLipSyncStart MonitorLipSyncStart{action=f9193e3a-876a-4a9c-936d-336f3debd986, event_name=furhatos.event.monitors.MonitorLipSyncStart, event_sessionId=, event_id=6742075d-eaf1-47ed-a8ff-9fbef65f8a34, event_time=2024-06-07 15:58:43.222}
2024-06-07 15:58:43	MonitorSpeechStart	<prosody rate="1.0">I think I am getting the question 1</prosody>	1802
2024-06-07 15:58:43	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=01c5394d-1965-470d-bb74-35d1ff266125, action=f9193e3a-876a-4a9c-936d-336f3debd986, event_name=furhatos.event.monitors.MonitorSpeechWord, position=0, word=I, event_time=2024-06-07 15:58:43.447}
