2024-06-10 16:28:52	Autoreload is disabled because the development mode is off.
2024-06-10 16:28:53	Application started in 0.896 seconds.
2024-06-10 16:28:54	Responding at http://127.0.0.1:8888
2024-06-10 16:28:56	----------------- NEW EXECUTION-------------------
2024-06-10 16:29:35	SenseUsers	furhatos.event.senses.SenseUsers SenseUsers{event_name=furhatos.event.senses.SenseUsers, event_sessionId=, event_id=56a333d3-2c84-4181-80db-40ab49404562, users={user-1=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.05, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=0.31, y=0.08, z=0.77}, rotation=Rotation{x=-19.86, y=157.62, z=-4.79}}, mouth=NULL, attending=nobody, sad=0.19, spaces=[], rightEyeClosed=-1.00, id=user-1, female=1.00, age=-1, male=0.00, surprised=0.00}, user-0=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.45, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=-0.41, y=0.13, z=3.78}, rotation=Rotation{x=-15.52, y=148.96, z=-12.47}}, mouth=NULL, attending=nobody, sad=0.23, spaces=[], rightEyeClosed=-1.00, id=user-0, female=1.00, age=-1, male=0.00, surprised=0.00}}, event_time=2024-06-10 16:29:34.318}
2024-06-10 16:29:35	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=91487ef2-c328-48b2-9f87-fc9a01e39b57, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.31, y=0.08, z=0.77}, speed=MEDIUM, event_time=2024-06-10 16:29:35.273}
2024-06-10 16:29:35	SenseUsers	furhatos.event.senses.SenseUsers SenseUsers{event_name=furhatos.event.senses.SenseUsers, event_sessionId=, event_id=30576578-b311-43b6-8e19-770b75a52757, users={user-1=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.06, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=0.31, y=0.08, z=0.78}, rotation=Rotation{x=-18.80, y=157.63, z=-4.47}}, mouth=NULL, attending=nobody, sad=0.17, spaces=[], rightEyeClosed=-1.00, id=user-1, female=1.00, age=-1, male=0.00, surprised=0.00}, user-0=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.50, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=-0.41, y=0.13, z=3.78}, rotation=Rotation{x=-15.52, y=149.39, z=-13.75}}, mouth=NULL, attending=nobody, sad=0.23, spaces=[], rightEyeClosed=-1.00, id=user-0, female=1.00, age=-1, male=0.00, surprised=0.00}}, event_time=2024-06-10 16:29:34.413}
2024-06-10 16:29:35	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=d64df961-0240-4e05-be1e-fbfc69f62a87, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.31, y=0.08, z=0.78}, speed=MEDIUM, event_time=2024-06-10 16:29:35.364}
2024-06-10 16:29:35	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=42cd8454-34ea-4a3c-910d-56bff850c4e5, action=6b93cf42-a903-484c-9ec8-65b02e29b6b1, event_name=furhatos.event.monitors.MonitorSpeechWord, position=12, word=questions, event_time=2024-06-10 16:29:34.421}
2024-06-10 16:29:35	SenseUsers	furhatos.event.senses.SenseUsers SenseUsers{event_name=furhatos.event.senses.SenseUsers, event_sessionId=, event_id=a2738403-345d-47c2-be6a-a571381a91b9, users={user-1=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.06, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=0.31, y=0.08, z=0.77}, rotation=Rotation{x=-20.13, y=157.57, z=-4.89}}, mouth=NULL, attending=nobody, sad=0.17, spaces=[], rightEyeClosed=-1.00, id=user-1, female=1.00, age=-1, male=0.00, surprised=0.00}, user-0=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.45, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=-0.41, y=0.13, z=3.78}, rotation=Rotation{x=-17.86, y=147.92, z=-14.34}}, mouth=NULL, attending=nobody, sad=0.27, spaces=[], rightEyeClosed=-1.00, id=user-0, female=1.00, age=-1, male=0.00, surprised=0.00}}, event_time=2024-06-10 16:29:34.513}
2024-06-10 16:29:35	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=59725971-ee5e-4d57-9236-11eb747d30c4, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.31, y=0.08, z=0.77}, speed=MEDIUM, event_time=2024-06-10 16:29:35.463}
2024-06-10 16:29:35	SenseUsers	furhatos.event.senses.SenseUsers SenseUsers{event_name=furhatos.event.senses.SenseUsers, event_sessionId=, event_id=5aab401b-cbce-4d58-b801-012091954c07, users={user-1=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.06, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=0.31, y=0.08, z=0.77}, rotation=Rotation{x=-20.13, y=157.57, z=-4.89}}, mouth=NULL, attending=nobody, sad=0.17, spaces=[], rightEyeClosed=-1.00, id=user-1, female=1.00, age=-1, male=0.00, surprised=0.00}, user-0=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.45, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=-0.41, y=0.13, z=3.78}, rotation=Rotation{x=-17.86, y=147.92, z=-14.34}}, mouth=NULL, attending=nobody, sad=0.27, spaces=[], rightEyeClosed=-1.00, id=user-0, female=1.00, age=-1, male=0.00, surprised=0.00}}, event_time=2024-06-10 16:29:34.613}
2024-06-10 16:29:35	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=b8e4674b-88e2-4f3c-8f7f-24d8c7842751, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.31, y=0.08, z=0.77}, speed=MEDIUM, event_time=2024-06-10 16:29:35.563}
2024-06-10 16:29:35	SenseUsers	furhatos.event.senses.SenseUsers SenseUsers{event_name=furhatos.event.senses.SenseUsers, event_sessionId=, event_id=6b5372e9-7d27-483a-b4c4-000645a4b6a1, users={user-1=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.05, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=0.31, y=0.08, z=0.77}, rotation=Rotation{x=-20.45, y=157.49, z=-4.99}}, mouth=NULL, attending=nobody, sad=0.17, spaces=[], rightEyeClosed=-1.00, id=user-1, female=1.00, age=-1, male=0.00, surprised=0.00}, user-0=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.49, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=-0.41, y=0.13, z=3.78}, rotation=Rotation{x=-16.23, y=147.58, z=-14.28}}, mouth=NULL, attending=nobody, sad=0.26, spaces=[], rightEyeClosed=-1.00, id=user-0, female=1.00, age=-1, male=0.00, surprised=0.00}}, event_time=2024-06-10 16:29:34.614}
2024-06-10 16:29:35	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=1d2f52f9-7663-44e2-aa2c-43edc5e81920, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.31, y=0.08, z=0.77}, speed=MEDIUM, event_time=2024-06-10 16:29:35.568}
2024-06-10 16:29:35	SenseUsers	furhatos.event.senses.SenseUsers SenseUsers{event_name=furhatos.event.senses.SenseUsers, event_sessionId=, event_id=5474674f-ee88-4a0c-a4e5-865f9810ec58, users={user-1=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.06, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=0.31, y=0.08, z=0.77}, rotation=Rotation{x=-21.54, y=157.64, z=-4.98}}, mouth=NULL, attending=nobody, sad=0.18, spaces=[], rightEyeClosed=-1.00, id=user-1, female=1.00, age=-1, male=0.00, surprised=0.00}, user-0=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.50, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=-0.41, y=0.13, z=3.78}, rotation=Rotation{x=-17.02, y=147.03, z=-14.01}}, mouth=NULL, attending=nobody, sad=0.30, spaces=[], rightEyeClosed=-1.00, id=user-0, female=1.00, age=-1, male=0.00, surprised=0.00}}, event_time=2024-06-10 16:29:34.713}
2024-06-10 16:29:35	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=c8a6bd1e-c2c9-46a8-b6ee-de05e3248963, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.31, y=0.08, z=0.77}, speed=MEDIUM, event_time=2024-06-10 16:29:35.663}
2024-06-10 16:29:35	SenseUsers	furhatos.event.senses.SenseUsers SenseUsers{event_name=furhatos.event.senses.SenseUsers, event_sessionId=, event_id=793dcbf2-21f5-4f49-8b13-f1e45391526e, users={user-1=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.06, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=0.31, y=0.08, z=0.77}, rotation=Rotation{x=-21.54, y=157.64, z=-4.98}}, mouth=NULL, attending=nobody, sad=0.18, spaces=[], rightEyeClosed=-1.00, id=user-1, female=1.00, age=-1, male=0.00, surprised=0.00}, user-0=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.50, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=-0.41, y=0.13, z=3.78}, rotation=Rotation{x=-17.02, y=147.03, z=-14.01}}, mouth=NULL, attending=nobody, sad=0.30, spaces=[], rightEyeClosed=-1.00, id=user-0, female=1.00, age=-1, male=0.00, surprised=0.00}}, event_time=2024-06-10 16:29:34.813}
2024-06-10 16:29:35	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=2b410d39-bf88-4b01-ac95-b7be023167fa, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.31, y=0.08, z=0.77}, speed=MEDIUM, event_time=2024-06-10 16:29:35.768}
2024-06-10 16:29:35	SenseUsers	furhatos.event.senses.SenseUsers SenseUsers{event_name=furhatos.event.senses.SenseUsers, event_sessionId=, event_id=a9ac9063-02db-4627-890a-687bfab4be4c, users={user-1=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.06, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=0.31, y=0.08, z=0.77}, rotation=Rotation{x=-21.32, y=157.61, z=-4.88}}, mouth=NULL, attending=nobody, sad=0.17, spaces=[], rightEyeClosed=-1.00, id=user-1, female=1.00, age=-1, male=0.00, surprised=0.00}, user-0=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.48, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=-0.41, y=0.13, z=3.78}, rotation=Rotation{x=-14.39, y=147.15, z=-13.86}}, mouth=NULL, attending=nobody, sad=0.31, spaces=[], rightEyeClosed=-1.00, id=user-0, female=1.00, age=-1, male=0.00, surprised=0.00}}, event_time=2024-06-10 16:29:34.814}
2024-06-10 16:29:35	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=2a498976-5fa0-4f9e-b5ad-46a88d4e6ad7, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.31, y=0.08, z=0.77}, speed=MEDIUM, event_time=2024-06-10 16:29:35.783}
2024-06-10 16:29:35	SenseUsers	furhatos.event.senses.SenseUsers SenseUsers{event_name=furhatos.event.senses.SenseUsers, event_sessionId=, event_id=0db2de67-dfe6-4ccf-aa55-e495276377a0, users={user-1=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.04, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=0.31, y=0.08, z=0.77}, rotation=Rotation{x=-19.85, y=157.69, z=-4.99}}, mouth=NULL, attending=nobody, sad=0.20, spaces=[], rightEyeClosed=-1.00, id=user-1, female=1.00, age=-1, male=0.00, surprised=0.00}, user-0=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.49, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=-0.41, y=0.13, z=3.78}, rotation=Rotation{x=-16.22, y=146.80, z=-15.43}}, mouth=NULL, attending=nobody, sad=0.30, spaces=[], rightEyeClosed=-1.00, id=user-0, female=1.00, age=-1, male=0.00, surprised=0.00}}, event_time=2024-06-10 16:29:34.915}
2024-06-10 16:29:35	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=d613875d-cdb9-4df2-a2dc-f1fc4e80cbbc, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.31, y=0.08, z=0.77}, speed=MEDIUM, event_time=2024-06-10 16:29:35.87}
2024-06-10 16:29:35	SenseUsers	furhatos.event.senses.SenseUsers SenseUsers{event_name=furhatos.event.senses.SenseUsers, event_sessionId=, event_id=7cd4885a-ebcf-4690-b4f1-986b0e90b993, users={user-1=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.04, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=0.31, y=0.08, z=0.77}, rotation=Rotation{x=-19.85, y=157.69, z=-4.99}}, mouth=NULL, attending=nobody, sad=0.20, spaces=[], rightEyeClosed=-1.00, id=user-1, female=1.00, age=-1, male=0.00, surprised=0.00}, user-0=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.49, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=-0.41, y=0.13, z=3.78}, rotation=Rotation{x=-16.22, y=146.80, z=-15.43}}, mouth=NULL, attending=nobody, sad=0.30, spaces=[], rightEyeClosed=-1.00, id=user-0, female=1.00, age=-1, male=0.00, surprised=0.00}}, event_time=2024-06-10 16:29:35.015}
2024-06-10 16:29:35	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=8a700f40-5693-46e6-b16c-778be4856b2d, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.31, y=0.08, z=0.77}, speed=MEDIUM, event_time=2024-06-10 16:29:35.969}
2024-06-10 16:29:35	SenseUsers	furhatos.event.senses.SenseUsers SenseUsers{event_name=furhatos.event.senses.SenseUsers, event_sessionId=, event_id=2bc53130-a964-486e-baf0-a9016c501afa, users={user-1=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.03, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=0.31, y=0.08, z=0.77}, rotation=Rotation{x=-19.35, y=156.63, z=-5.40}}, mouth=NULL, attending=nobody, sad=0.28, spaces=[], rightEyeClosed=-1.00, id=user-1, female=1.00, age=-1, male=0.00, surprised=0.00}, user-0=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.51, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=-0.41, y=0.13, z=3.78}, rotation=Rotation{x=-16.14, y=146.20, z=-15.31}}, mouth=NULL, attending=nobody, sad=0.35, spaces=[], rightEyeClosed=-1.00, id=user-0, female=1.00, age=-1, male=0.00, surprised=0.00}}, event_time=2024-06-10 16:29:35.016}
2024-06-10 16:29:35	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=3ff17613-9817-44c3-8ead-104348f4362a, action=6b93cf42-a903-484c-9ec8-65b02e29b6b1, event_name=furhatos.event.monitors.MonitorSpeechWord, position=13, word=to, event_time=2024-06-10 16:29:35.045}
2024-06-10 16:29:35	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=cfd5ec3e-416a-4333-96d7-e6dc4111fa97, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.31, y=0.08, z=0.77}, speed=MEDIUM, event_time=2024-06-10 16:29:35.972}
2024-06-10 16:29:36	SenseUsers	furhatos.event.senses.SenseUsers SenseUsers{event_name=furhatos.event.senses.SenseUsers, event_sessionId=, event_id=96216308-529d-400e-8399-25271c58b405, users={user-1=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.04, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=0.31, y=0.08, z=0.77}, rotation=Rotation{x=-19.69, y=157.04, z=-5.21}}, mouth=NULL, attending=nobody, sad=0.24, spaces=[], rightEyeClosed=-1.00, id=user-1, female=1.00, age=-1, male=0.00, surprised=0.00}, user-0=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.52, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=-0.41, y=0.13, z=3.78}, rotation=Rotation{x=-15.61, y=146.08, z=-14.15}}, mouth=NULL, attending=nobody, sad=0.29, spaces=[], rightEyeClosed=-1.00, id=user-0, female=1.00, age=-1, male=0.00, surprised=0.00}}, event_time=2024-06-10 16:29:35.114}
2024-06-10 16:29:36	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=39596829-288d-4265-bbf3-52830fad942e, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.31, y=0.08, z=0.77}, speed=MEDIUM, event_time=2024-06-10 16:29:36.067}
2024-06-10 16:29:36	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=c48f8634-237e-4876-917e-10cd094af4d5, action=6b93cf42-a903-484c-9ec8-65b02e29b6b1, event_name=furhatos.event.monitors.MonitorSpeechWord, position=14, word=resolve, event_time=2024-06-10 16:29:35.136}
2024-06-10 16:29:36	SenseUsers	furhatos.event.senses.SenseUsers SenseUsers{event_name=furhatos.event.senses.SenseUsers, event_sessionId=, event_id=bd3686f9-3a1b-48c1-94e4-675172e8cfd3, users={user-1=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.04, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=0.31, y=0.08, z=0.78}, rotation=Rotation{x=-18.70, y=157.61, z=-4.44}}, mouth=NULL, attending=nobody, sad=0.19, spaces=[], rightEyeClosed=-1.00, id=user-1, female=1.00, age=-1, male=0.00, surprised=0.00}, user-0=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.00, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=-0.41, y=0.13, z=3.78}, rotation=Rotation{x=-15.61, y=146.08, z=-14.15}}, mouth=NULL, attending=nobody, sad=0.00, spaces=[], rightEyeClosed=-1.00, id=user-0, female=1.00, age=-1, male=0.00, surprised=0.00}}, event_time=2024-06-10 16:29:35.213}
2024-06-10 16:29:36	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=92372617-4cba-4223-9593-519a3d1b5ec2, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.31, y=0.08, z=0.78}, speed=MEDIUM, event_time=2024-06-10 16:29:36.163}
2024-06-10 16:29:36	SenseUsers	furhatos.event.senses.SenseUsers SenseUsers{event_name=furhatos.event.senses.SenseUsers, event_sessionId=, event_id=45f6a11d-7363-4365-99c6-c1d751b07187, users={user-1=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.04, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=0.31, y=0.08, z=0.77}, rotation=Rotation{x=-19.56, y=156.20, z=-5.22}}, mouth=NULL, attending=nobody, sad=0.23, spaces=[], rightEyeClosed=-1.00, id=user-1, female=1.00, age=-1, male=0.00, surprised=0.00}, user-0=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.00, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=-0.41, y=0.13, z=3.78}, rotation=Rotation{x=-15.61, y=146.08, z=-14.15}}, mouth=NULL, attending=nobody, sad=0.00, spaces=[], rightEyeClosed=-1.00, id=user-0, female=1.00, age=-1, male=0.00, surprised=0.00}}, event_time=2024-06-10 16:29:35.312}
2024-06-10 16:29:36	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=8b06e2bc-d353-4a9f-9f95-968a70ca2fde, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.31, y=0.08, z=0.77}, speed=MEDIUM, event_time=2024-06-10 16:29:36.264}
2024-06-10 16:29:36	MonitorSpeechProminence	furhatos.event.monitors.MonitorSpeechProminence MonitorSpeechProminence{action=6b93cf42-a903-484c-9ec8-65b02e29b6b1, event_name=furhatos.event.monitors.MonitorSpeechProminence, event_sessionId=, event_id=cc80d36f-1a2f-46ce-ab8a-48124815aea9, event_time=2024-06-10 16:29:35.379}
2024-06-10 16:29:36	SenseUsers	furhatos.event.senses.SenseUsers SenseUsers{event_name=furhatos.event.senses.SenseUsers, event_sessionId=, event_id=3d786a2d-976d-4d90-807e-c1b61d56b698, users={user-1=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.04, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=0.31, y=0.08, z=0.77}, rotation=Rotation{x=-19.56, y=156.20, z=-5.22}}, mouth=NULL, attending=nobody, sad=0.23, spaces=[], rightEyeClosed=-1.00, id=user-1, female=1.00, age=-1, male=0.00, surprised=0.00}, user-0=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.00, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=-0.41, y=0.13, z=3.78}, rotation=Rotation{x=-15.61, y=146.08, z=-14.15}}, mouth=NULL, attending=nobody, sad=0.00, spaces=[], rightEyeClosed=-1.00, id=user-0, female=1.00, age=-1, male=0.00, surprised=0.00}}, event_time=2024-06-10 16:29:35.412}
2024-06-10 16:29:36	ActionGesture	BrowRaise
2024-06-10 16:29:36	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=ffafc101-6203-464a-8bcd-33f3897414fd, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.31, y=0.08, z=0.77}, speed=MEDIUM, event_time=2024-06-10 16:29:36.332}
2024-06-10 16:29:36	SenseUsers	furhatos.event.senses.SenseUsers SenseUsers{event_name=furhatos.event.senses.SenseUsers, event_sessionId=, event_id=e4d4129d-972c-443b-82a6-f6055416f462, users={user-1=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.05, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=0.32, y=0.08, z=0.78}, rotation=Rotation{x=-19.05, y=157.32, z=-4.54}}, mouth=NULL, attending=nobody, sad=0.19, spaces=[], rightEyeClosed=-1.00, id=user-1, female=1.00, age=-1, male=0.00, surprised=0.00}, user-0=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.43, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=-0.44, y=0.15, z=3.88}, rotation=Rotation{x=-21.52, y=149.76, z=-14.57}}, mouth=NULL, attending=nobody, sad=0.23, spaces=[], rightEyeClosed=-1.00, id=user-0, female=1.00, age=-1, male=0.00, surprised=0.00}}, event_time=2024-06-10 16:29:35.416}
2024-06-10 16:29:36	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=c726b2e8-96bd-4d84-a0e6-e6577d64e700, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.32, y=0.08, z=0.78}, speed=MEDIUM, event_time=2024-06-10 16:29:36.337}
2024-06-10 16:29:36	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=ae6c69d9-b36d-4142-a648-2a2bc453b0ab, action=aa05e24b-dbd1-4c35-a9d6-d16d3cb23539, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-10 16:29:35.43}
2024-06-10 16:29:36	SenseUsers	furhatos.event.senses.SenseUsers SenseUsers{event_name=furhatos.event.senses.SenseUsers, event_sessionId=, event_id=7d15840c-f4e4-457c-89a9-0c971e971453, users={user-1=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.04, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=0.31, y=0.08, z=0.77}, rotation=Rotation{x=-20.40, y=157.25, z=-4.65}}, mouth=NULL, attending=nobody, sad=0.21, spaces=[], rightEyeClosed=-1.00, id=user-1, female=1.00, age=-1, male=0.00, surprised=0.00}, user-0=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.40, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=-0.44, y=0.15, z=3.94}, rotation=Rotation{x=-19.24, y=147.67, z=-12.01}}, mouth=NULL, attending=nobody, sad=0.26, spaces=[], rightEyeClosed=-1.00, id=user-0, female=1.00, age=-1, male=0.00, surprised=0.00}}, event_time=2024-06-10 16:29:35.515}
2024-06-10 16:29:36	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=83c4336c-ef02-4113-a479-199dd69c2a7b, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.31, y=0.08, z=0.77}, speed=MEDIUM, event_time=2024-06-10 16:29:36.469}
